id,date,time,name,size,type,price
2015-018194,11/6/2015,18:35:12,ckn_pesto,S,chicken,12.75
2015-018194,11/6/2015,18:35:12,ital_supr,M,supreme,16.5
2015-018194,11/6/2015,18:35:12,classic_dlx,M,classic,16
2015-018194,11/6/2015,18:35:12,thai_ckn,L,chicken,20.75
2015-018195,11/6/2015,18:35:16,five_cheese,L,veggie,18.5
2015-018195,11/6/2015,18:35:16,spinach_fet,L,veggie,20.25
2015-018195,11/6/2015,18:35:16,ckn_alfredo,M,chicken,16.75
2015-018195,11/6/2015,18:35:16,classic_dlx,S,classic,12
2015-018196,11/6/2015,18:53:16,bbq_ckn,S,chicken,12.75
2015-018197,11/6/2015,19:13:37,big_meat,S,classic,12
2015-018197,11/6/2015,19:13:37,southw_ckn,S,chicken,12.75
2015-018198,11/6/2015,19:17:30,the_greek,XL,classic,25.5
2015-018198,11/6/2015,19:17:30,ital_cpcllo,M,classic,16
2015-018199,11/6/2015,19:25:07,bbq_ckn,S,chicken,12.75
2015-018199,11/6/2015,19:25:07,spin_pesto,M,veggie,16.5
2015-018199,11/6/2015,19:25:07,big_meat,S,classic,12
2015-018200,11/6/2015,20:02:28,ckn_alfredo,M,chicken,16.75
2015-018200,11/6/2015,20:02:28,soppressata,M,supreme,16.5
2015-018201,11/6/2015,20:12:39,cali_ckn,L,chicken,20.75
2015-018202,11/6/2015,20:17:32,four_cheese,L,veggie,17.95
2015-018202,11/6/2015,20:17:32,southw_ckn,L,chicken,20.75
2015-018203,11/6/2015,20:17:59,ckn_alfredo,M,chicken,16.75
2015-018204,11/6/2015,20:41:27,ckn_pesto,M,chicken,16.75
2015-018204,11/6/2015,20:41:27,bbq_ckn,L,chicken,20.75
2015-018204,11/6/2015,20:41:27,peppr_salami,S,supreme,12.5
2015-018205,11/6/2015,20:45:57,bbq_ckn,L,chicken,20.75
2015-018206,11/6/2015,20:59:34,ital_supr,M,supreme,16.5
2015-018207,11/6/2015,21:00:25,mexicana,M,veggie,16
2015-018207,11/6/2015,21:00:25,southw_ckn,L,chicken,20.75
2015-018207,11/6/2015,21:00:25,sicilian,L,supreme,20.25
2015-018208,11/6/2015,21:03:10,cali_ckn,L,chicken,20.75
2015-018209,11/6/2015,21:28:27,napolitana,L,classic,20.5
2015-018210,11/6/2015,21:33:35,soppressata,S,supreme,12.5
2015-018210,11/6/2015,21:33:35,ital_supr,L,supreme,20.75
2015-018210,11/6/2015,21:33:35,ital_supr,M,supreme,16.5
2015-018210,11/6/2015,21:33:35,mexicana,M,veggie,16
2015-018211,11/6/2015,21:44:54,peppr_salami,L,supreme,20.75
2015-018211,11/6/2015,21:44:54,hawaiian,S,classic,10.5
2015-018211,11/6/2015,21:44:54,the_greek,L,classic,20.5
2015-018212,11/6/2015,21:50:23,prsc_argla,M,supreme,16.5
2015-018212,11/6/2015,21:50:23,big_meat,S,classic,12
2015-018213,11/6/2015,21:57:44,thai_ckn,L,chicken,20.75
2015-018213,11/6/2015,21:57:44,mediterraneo,S,veggie,12
2015-018214,11/6/2015,21:59:08,sicilian,M,supreme,16.25
2015-018215,11/6/2015,22:02:26,bbq_ckn,L,chicken,20.75
2015-018215,11/6/2015,22:02:26,southw_ckn,M,chicken,16.75
2015-018215,11/6/2015,22:02:26,brie_carre,S,supreme,23.65
2015-018216,11/6/2015,22:09:38,hawaiian,L,classic,16.5
2015-018216,11/6/2015,22:09:38,bbq_ckn,L,chicken,20.75
2015-018217,11/6/2015,22:16:28,big_meat,S,classic,12
2015-018218,11/6/2015,22:59:20,calabrese,L,supreme,20.25
2015-018218,11/6/2015,22:59:20,veggie_veg,M,veggie,16
2015-018218,11/6/2015,22:59:20,hawaiian,S,classic,10.5
2015-018219,11/7/2015,11:39:39,prsc_argla,S,supreme,12.5
2015-018219,11/7/2015,11:39:39,the_greek,M,classic,16
2015-018220,11/7/2015,11:42:21,ital_supr,L,supreme,20.75
2015-018221,11/7/2015,12:57:08,big_meat,S,classic,12
2015-018221,11/7/2015,12:57:08,southw_ckn,M,chicken,16.75
2015-018221,11/7/2015,12:57:08,prsc_argla,S,supreme,12.5
2015-018222,11/7/2015,12:58:36,ital_veggie,M,veggie,16.75
2015-018222,11/7/2015,12:58:36,ckn_alfredo,L,chicken,20.75
2015-018222,11/7/2015,12:58:36,four_cheese,M,veggie,14.75
2015-018223,11/7/2015,13:07:13,cali_ckn,L,chicken,20.75
2015-018223,11/7/2015,13:07:13,veggie_veg,M,veggie,16
2015-018223,11/7/2015,13:07:13,ckn_pesto,M,chicken,16.75
2015-018223,11/7/2015,13:07:13,cali_ckn,M,chicken,16.75
2015-018223,11/7/2015,13:07:13,soppressata,M,supreme,16.5
2015-018223,11/7/2015,13:07:13,the_greek,M,classic,16
2015-018223,11/7/2015,13:07:13,classic_dlx,S,classic,12
2015-018223,11/7/2015,13:07:13,southw_ckn,S,chicken,12.75
2015-018223,11/7/2015,13:07:13,big_meat,S,classic,12
2015-018224,11/7/2015,13:25:40,hawaiian,M,classic,13.25
2015-018225,11/7/2015,13:33:43,southw_ckn,L,chicken,20.75
2015-018225,11/7/2015,13:33:43,spicy_ital,S,supreme,12.5
2015-018225,11/7/2015,13:33:43,mediterraneo,L,veggie,20.25
2015-018225,11/7/2015,13:33:43,hawaiian,S,classic,10.5
2015-018226,11/7/2015,13:37:35,peppr_salami,L,supreme,20.75
2015-018227,11/7/2015,13:44:01,ital_veggie,M,veggie,16.75
2015-018227,11/7/2015,13:44:01,cali_ckn,S,chicken,12.75
2015-018227,11/7/2015,13:44:01,big_meat,S,classic,12
2015-018228,11/7/2015,14:37:06,pep_msh_pep,M,classic,14.5
2015-018228,11/7/2015,14:37:06,ital_veggie,M,veggie,16.75
2015-018229,11/7/2015,14:47:53,pepperoni,S,classic,9.75
2015-018229,11/7/2015,14:47:53,peppr_salami,M,supreme,16.5
2015-018230,11/7/2015,15:01:58,bbq_ckn,M,chicken,16.75
2015-018231,11/7/2015,15:08:01,pepperoni,S,classic,9.75
2015-018232,11/7/2015,15:15:11,ital_supr,L,supreme,20.75
2015-018232,11/7/2015,15:15:11,classic_dlx,L,classic,20.5
2015-018232,11/7/2015,15:15:11,spicy_ital,L,supreme,20.75
2015-018232,11/7/2015,15:15:11,sicilian,L,supreme,20.25
2015-018232,11/7/2015,15:15:11,green_garden,S,veggie,12
2015-018232,11/7/2015,15:15:11,ital_veggie,M,veggie,16.75
2015-018232,11/7/2015,15:15:11,prsc_argla,M,supreme,16.5
2015-018232,11/7/2015,15:15:11,hawaiian,L,classic,16.5
2015-018233,11/7/2015,15:25:09,ital_supr,M,supreme,16.5
2015-018234,11/7/2015,15:35:48,classic_dlx,M,classic,16
2015-018234,11/7/2015,15:35:48,calabrese,S,supreme,12.25
2015-018235,11/7/2015,15:55:14,southw_ckn,S,chicken,12.75
2015-018236,11/7/2015,16:21:30,soppressata,S,supreme,12.5
2015-018236,11/7/2015,16:21:30,cali_ckn,M,chicken,16.75
2015-018236,11/7/2015,16:21:30,classic_dlx,M,classic,16
2015-018237,11/7/2015,16:27:45,thai_ckn,L,chicken,20.75
2015-018237,11/7/2015,16:27:45,sicilian,L,supreme,20.25
2015-018237,11/7/2015,16:27:45,southw_ckn,L,chicken,20.75
2015-018237,11/7/2015,16:27:45,bbq_ckn,L,chicken,20.75
2015-018238,11/7/2015,16:43:03,peppr_salami,L,supreme,20.75
2015-018238,11/7/2015,16:43:03,green_garden,S,veggie,12
2015-018238,11/7/2015,16:43:03,pepperoni,L,classic,15.25
2015-018239,11/7/2015,16:44:22,bbq_ckn,L,chicken,20.75
2015-018239,11/7/2015,16:44:22,prsc_argla,S,supreme,12.5
2015-018239,11/7/2015,16:44:22,southw_ckn,L,chicken,20.75
2015-018240,11/7/2015,16:47:30,southw_ckn,L,chicken,20.75
2015-018240,11/7/2015,16:47:30,napolitana,L,classic,20.5
2015-018241,11/7/2015,16:49:42,spin_pesto,S,veggie,12.5
2015-018241,11/7/2015,16:49:42,thai_ckn,M,chicken,16.75
2015-018242,11/7/2015,16:52:48,ital_cpcllo,M,classic,16
2015-018242,11/7/2015,16:52:48,peppr_salami,L,supreme,20.75
2015-018243,11/7/2015,16:57:40,green_garden,S,veggie,12
2015-018243,11/7/2015,16:57:40,mexicana,M,veggie,16
2015-018243,11/7/2015,16:57:40,ckn_alfredo,M,chicken,16.75
2015-018243,11/7/2015,16:57:40,bbq_ckn,L,chicken,20.75
2015-018244,11/7/2015,17:01:54,napolitana,S,classic,12
2015-018244,11/7/2015,17:01:54,napolitana,M,classic,16
2015-018245,11/7/2015,17:03:45,spicy_ital,L,supreme,20.75
2015-018245,11/7/2015,17:03:45,the_greek,S,classic,12
2015-018245,11/7/2015,17:03:45,ckn_alfredo,M,chicken,16.75
2015-018246,11/7/2015,17:18:45,ital_cpcllo,L,classic,20.5
2015-018246,11/7/2015,17:18:45,pepperoni,L,classic,15.25
2015-018247,11/7/2015,17:19:09,peppr_salami,L,supreme,20.75
2015-018247,11/7/2015,17:19:09,brie_carre,S,supreme,23.65
2015-018248,11/7/2015,17:22:03,ital_veggie,L,veggie,21
2015-018249,11/7/2015,17:25:53,ckn_pesto,L,chicken,20.75
2015-018249,11/7/2015,17:25:53,hawaiian,L,classic,16.5
2015-018250,11/7/2015,17:26:24,cali_ckn,M,chicken,16.75
2015-018250,11/7/2015,17:26:24,soppressata,M,supreme,16.5
2015-018250,11/7/2015,17:26:24,thai_ckn,M,chicken,16.75
2015-018250,11/7/2015,17:26:24,southw_ckn,M,chicken,16.75
2015-018251,11/7/2015,17:27:04,southw_ckn,M,chicken,16.75
2015-018251,11/7/2015,17:27:04,southw_ckn,S,chicken,12.75
2015-018251,11/7/2015,17:27:04,soppressata,L,supreme,20.75
2015-018252,11/7/2015,17:42:34,soppressata,L,supreme,20.75
2015-018252,11/7/2015,17:42:34,pepperoni,M,classic,12.5
2015-018252,11/7/2015,17:42:34,mediterraneo,M,veggie,16
2015-018253,11/7/2015,17:47:14,ital_supr,L,supreme,20.75
2015-018253,11/7/2015,17:47:14,spinach_fet,S,veggie,12
2015-018253,11/7/2015,17:47:14,ital_veggie,S,veggie,12.75
2015-018254,11/7/2015,17:54:15,veggie_veg,L,veggie,20.25
2015-018254,11/7/2015,17:54:15,the_greek,S,classic,12
2015-018254,11/7/2015,17:54:15,pepperoni,S,classic,9.75
2015-018254,11/7/2015,17:54:15,spinach_supr,L,supreme,20.75
2015-018255,11/7/2015,17:59:54,four_cheese,L,veggie,17.95
2015-018256,11/7/2015,18:13:14,five_cheese,L,veggie,18.5
2015-018256,11/7/2015,18:13:14,spicy_ital,L,supreme,20.75
2015-018256,11/7/2015,18:13:14,soppressata,M,supreme,16.5
2015-018256,11/7/2015,18:13:14,cali_ckn,L,chicken,20.75
2015-018257,11/7/2015,18:20:11,spinach_fet,L,veggie,20.25
2015-018257,11/7/2015,18:20:11,mediterraneo,L,veggie,20.25
2015-018257,11/7/2015,18:20:11,ital_veggie,S,veggie,12.75
2015-018258,11/7/2015,18:23:08,cali_ckn,M,chicken,16.75
2015-018258,11/7/2015,18:23:08,the_greek,XL,classic,25.5
2015-018258,11/7/2015,18:23:08,bbq_ckn,S,chicken,12.75
2015-018258,11/7/2015,18:23:08,the_greek,L,classic,20.5
2015-018259,11/7/2015,18:28:50,brie_carre,S,supreme,23.65
2015-018259,11/7/2015,18:28:50,hawaiian,L,classic,16.5
2015-018260,11/7/2015,18:31:37,thai_ckn,L,chicken,20.75
2015-018261,11/7/2015,18:36:44,big_meat,S,classic,12
2015-018261,11/7/2015,18:36:44,cali_ckn,L,chicken,20.75
2015-018262,11/7/2015,18:38:43,calabrese,M,supreme,16.25
2015-018262,11/7/2015,18:38:43,spin_pesto,S,veggie,12.5
2015-018263,11/7/2015,18:44:28,five_cheese,L,veggie,18.5
2015-018264,11/7/2015,18:58:02,sicilian,S,supreme,12.25
2015-018265,11/7/2015,19:10:12,spinach_supr,M,supreme,16.5
2015-018266,11/7/2015,19:30:04,prsc_argla,S,supreme,12.5
2015-018266,11/7/2015,19:30:04,classic_dlx,M,classic,16
2015-018267,11/7/2015,19:38:12,spicy_ital,L,supreme,20.75
2015-018267,11/7/2015,19:38:12,southw_ckn,S,chicken,12.75
2015-018267,11/7/2015,19:38:12,ital_supr,L,supreme,20.75
2015-018268,11/7/2015,19:43:35,ital_supr,M,supreme,16.5
2015-018269,11/7/2015,20:03:12,big_meat,S,classic,12
2015-018270,11/7/2015,20:06:37,bbq_ckn,M,chicken,16.75
2015-018271,11/7/2015,20:25:25,big_meat,S,classic,12
2015-018271,11/7/2015,20:25:25,ckn_alfredo,M,chicken,16.75
2015-018271,11/7/2015,20:25:25,pepperoni,S,classic,9.75
2015-018271,11/7/2015,20:25:25,classic_dlx,M,classic,16
2015-018272,11/7/2015,20:28:31,pepperoni,S,classic,9.75
2015-018272,11/7/2015,20:28:31,prsc_argla,L,supreme,20.75
2015-018272,11/7/2015,20:28:31,pep_msh_pep,S,classic,11
2015-018273,11/7/2015,20:31:03,bbq_ckn,L,chicken,20.75
2015-018273,11/7/2015,20:31:03,five_cheese,L,veggie,18.5
2015-018273,11/7/2015,20:31:03,mexicana,L,veggie,20.25
2015-018273,11/7/2015,20:31:03,pepperoni,L,classic,15.25
2015-018274,11/7/2015,20:45:04,prsc_argla,M,supreme,16.5
2015-018274,11/7/2015,20:45:04,veggie_veg,M,veggie,16
2015-018274,11/7/2015,20:45:04,cali_ckn,S,chicken,12.75
2015-018274,11/7/2015,20:45:04,four_cheese,L,veggie,17.95
2015-018275,11/7/2015,21:16:47,pepperoni,M,classic,12.5
2015-018275,11/7/2015,21:16:47,spicy_ital,L,supreme,20.75
2015-018275,11/7/2015,21:16:47,prsc_argla,S,supreme,12.5
2015-018276,11/7/2015,22:05:09,four_cheese,M,veggie,14.75
2015-018276,11/7/2015,22:05:09,pepperoni,M,classic,12.5
2015-018276,11/7/2015,22:05:09,ckn_alfredo,L,chicken,20.75
2015-018277,11/7/2015,22:25:09,cali_ckn,L,chicken,20.75
2015-018277,11/7/2015,22:25:09,ckn_alfredo,M,chicken,16.75
2015-018278,11/7/2015,22:52:19,pepperoni,M,classic,12.5
2015-018278,11/7/2015,22:52:19,thai_ckn,L,chicken,20.75
2015-018279,11/7/2015,22:53:51,ckn_pesto,M,chicken,16.75
2015-018279,11/7/2015,22:53:51,the_greek,M,classic,16
2015-018279,11/7/2015,22:53:51,classic_dlx,S,classic,12
2015-018279,11/7/2015,22:53:51,ckn_alfredo,M,chicken,16.75
2015-018280,11/8/2015,11:50:27,spinach_fet,S,veggie,12
2015-018280,11/8/2015,11:50:27,the_greek,L,classic,20.5
2015-018280,11/8/2015,11:50:27,prsc_argla,M,supreme,16.5
2015-018280,11/8/2015,11:50:27,bbq_ckn,M,chicken,16.75
2015-018280,11/8/2015,11:50:27,big_meat,S,classic,12
2015-018280,11/8/2015,11:50:27,spin_pesto,M,veggie,16.5
2015-018280,11/8/2015,11:50:27,green_garden,S,veggie,12
2015-018280,11/8/2015,11:50:27,ital_veggie,M,veggie,16.75
2015-018280,11/8/2015,11:50:27,pepperoni,L,classic,15.25
2015-018280,11/8/2015,11:50:27,napolitana,L,classic,20.5
2015-018280,11/8/2015,11:50:27,spinach_supr,M,supreme,16.5
2015-018280,11/8/2015,11:50:27,mexicana,M,veggie,16
2015-018280,11/8/2015,11:50:27,peppr_salami,L,supreme,20.75
2015-018280,11/8/2015,11:50:27,soppressata,S,supreme,12.5
2015-018280,11/8/2015,11:50:27,sicilian,M,supreme,16.25
2015-018281,11/8/2015,12:12:25,peppr_salami,M,supreme,16.5
2015-018282,11/8/2015,12:42:26,spicy_ital,L,supreme,20.75
2015-018283,11/8/2015,12:45:26,the_greek,L,classic,20.5
2015-018284,11/8/2015,12:58:39,spin_pesto,M,veggie,16.5
2015-018284,11/8/2015,12:58:39,cali_ckn,S,chicken,12.75
2015-018284,11/8/2015,12:58:39,hawaiian,S,classic,10.5
2015-018285,11/8/2015,13:08:08,mexicana,L,veggie,20.25
2015-018286,11/8/2015,13:13:56,five_cheese,L,veggie,18.5
2015-018286,11/8/2015,13:13:56,peppr_salami,S,supreme,12.5
2015-018286,11/8/2015,13:13:56,five_cheese,L,veggie,18.5
2015-018286,11/8/2015,13:13:56,four_cheese,L,veggie,17.95
2015-018286,11/8/2015,13:13:56,sicilian,M,supreme,16.25
2015-018286,11/8/2015,13:13:56,classic_dlx,M,classic,16
2015-018286,11/8/2015,13:13:56,the_greek,L,classic,20.5
2015-018286,11/8/2015,13:13:56,sicilian,S,supreme,12.25
2015-018286,11/8/2015,13:13:56,the_greek,M,classic,16
2015-018286,11/8/2015,13:13:56,thai_ckn,L,chicken,20.75
2015-018286,11/8/2015,13:13:56,prsc_argla,M,supreme,16.5
2015-018286,11/8/2015,13:13:56,big_meat,S,classic,12
2015-018286,11/8/2015,13:13:56,mexicana,L,veggie,20.25
2015-018286,11/8/2015,13:13:56,five_cheese,L,veggie,18.5
2015-018287,11/8/2015,13:40:18,five_cheese,L,veggie,18.5
2015-018287,11/8/2015,13:40:18,spinach_fet,M,veggie,16
2015-018287,11/8/2015,13:40:18,thai_ckn,L,chicken,20.75
2015-018288,11/8/2015,14:05:34,pepperoni,S,classic,9.75
2015-018288,11/8/2015,14:05:34,bbq_ckn,L,chicken,20.75
2015-018289,11/8/2015,14:20:40,pepperoni,L,classic,15.25
2015-018290,11/8/2015,14:23:13,soppressata,S,supreme,12.5
2015-018291,11/8/2015,14:38:26,green_garden,S,veggie,12
2015-018291,11/8/2015,14:38:26,the_greek,XL,classic,25.5
2015-018292,11/8/2015,15:06:32,spicy_ital,L,supreme,20.75
2015-018292,11/8/2015,15:06:32,bbq_ckn,L,chicken,20.75
2015-018293,11/8/2015,15:12:18,ckn_alfredo,M,chicken,16.75
2015-018294,11/8/2015,15:16:10,four_cheese,L,veggie,17.95
2015-018295,11/8/2015,15:24:33,sicilian,M,supreme,16.25
2015-018295,11/8/2015,15:24:33,four_cheese,M,veggie,14.75
2015-018295,11/8/2015,15:24:33,thai_ckn,M,chicken,16.75
2015-018296,11/8/2015,15:38:22,ckn_pesto,M,chicken,16.75
2015-018296,11/8/2015,15:38:22,pepperoni,M,classic,12.5
2015-018296,11/8/2015,15:38:22,ital_supr,M,supreme,16.5
2015-018297,11/8/2015,15:39:51,big_meat,S,classic,12
2015-018298,11/8/2015,15:41:17,big_meat,S,classic,12
2015-018298,11/8/2015,15:41:17,classic_dlx,M,classic,16
2015-018299,11/8/2015,16:13:46,big_meat,S,classic,12
2015-018299,11/8/2015,16:13:46,spin_pesto,M,veggie,16.5
2015-018299,11/8/2015,16:13:46,ital_supr,L,supreme,20.75
2015-018300,11/8/2015,16:18:29,classic_dlx,L,classic,20.5
2015-018301,11/8/2015,16:26:31,classic_dlx,M,classic,16
2015-018302,11/8/2015,16:30:14,ckn_pesto,S,chicken,12.75
2015-018303,11/8/2015,16:36:44,spinach_fet,M,veggie,16
2015-018303,11/8/2015,16:36:44,spin_pesto,M,veggie,16.5
2015-018303,11/8/2015,16:36:44,cali_ckn,M,chicken,16.75
2015-018303,11/8/2015,16:36:44,pep_msh_pep,S,classic,11
2015-018304,11/8/2015,16:38:50,hawaiian,L,classic,16.5
2015-018304,11/8/2015,16:38:50,napolitana,M,classic,16
2015-018304,11/8/2015,16:38:50,ital_supr,S,supreme,12.5
2015-018305,11/8/2015,16:38:56,mexicana,L,veggie,20.25
2015-018306,11/8/2015,17:04:45,cali_ckn,M,chicken,16.75
2015-018307,11/8/2015,17:42:02,soppressata,M,supreme,16.5
2015-018307,11/8/2015,17:42:02,cali_ckn,L,chicken,20.75
2015-018307,11/8/2015,17:42:02,spicy_ital,L,supreme,20.75
2015-018308,11/8/2015,17:53:22,cali_ckn,L,chicken,20.75
2015-018308,11/8/2015,17:53:22,bbq_ckn,M,chicken,16.75
2015-018308,11/8/2015,17:53:22,cali_ckn,M,chicken,16.75
2015-018309,11/8/2015,17:53:33,five_cheese,L,veggie,18.5
2015-018309,11/8/2015,17:53:33,bbq_ckn,M,chicken,16.75
2015-018310,11/8/2015,17:58:19,veggie_veg,L,veggie,20.25
2015-018310,11/8/2015,17:58:19,sicilian,L,supreme,20.25
2015-018310,11/8/2015,17:58:19,ital_cpcllo,L,classic,20.5
2015-018310,11/8/2015,17:58:19,mediterraneo,L,veggie,20.25
2015-018311,11/8/2015,18:01:04,hawaiian,S,classic,10.5
2015-018311,11/8/2015,18:01:04,the_greek,S,classic,12
2015-018311,11/8/2015,18:01:04,pepperoni,M,classic,12.5
2015-018311,11/8/2015,18:01:04,ital_cpcllo,L,classic,20.5
2015-018312,11/8/2015,18:01:23,five_cheese,L,veggie,18.5
2015-018312,11/8/2015,18:01:23,pepperoni,M,classic,12.5
2015-018313,11/8/2015,18:02:50,spinach_supr,S,supreme,12.5
2015-018313,11/8/2015,18:02:50,classic_dlx,M,classic,16
2015-018314,11/8/2015,18:03:05,ital_supr,M,supreme,16.5
2015-018314,11/8/2015,18:03:05,napolitana,M,classic,16
2015-018314,11/8/2015,18:03:05,cali_ckn,L,chicken,20.75
2015-018315,11/8/2015,18:26:49,thai_ckn,M,chicken,16.75
2015-018315,11/8/2015,18:26:49,thai_ckn,L,chicken,20.75
2015-018315,11/8/2015,18:26:49,mexicana,M,veggie,16
2015-018315,11/8/2015,18:26:49,spinach_fet,S,veggie,12
2015-018316,11/8/2015,18:31:56,ital_supr,L,supreme,20.75
2015-018316,11/8/2015,18:31:56,southw_ckn,L,chicken,20.75
2015-018317,11/8/2015,18:33:13,napolitana,S,classic,12
2015-018317,11/8/2015,18:33:13,hawaiian,S,classic,10.5
2015-018317,11/8/2015,18:33:13,soppressata,L,supreme,20.75
2015-018318,11/8/2015,18:38:45,big_meat,S,classic,12
2015-018318,11/8/2015,18:38:45,peppr_salami,L,supreme,20.75
2015-018319,11/8/2015,18:50:20,cali_ckn,M,chicken,16.75
2015-018319,11/8/2015,18:50:20,classic_dlx,S,classic,12
2015-018319,11/8/2015,18:50:20,cali_ckn,S,chicken,12.75
2015-018319,11/8/2015,18:50:20,pepperoni,L,classic,15.25
2015-018320,11/8/2015,18:56:26,ital_supr,L,supreme,20.75
2015-018320,11/8/2015,18:56:26,sicilian,S,supreme,12.25
2015-018321,11/8/2015,18:59:51,peppr_salami,S,supreme,12.5
2015-018322,11/8/2015,19:05:06,mediterraneo,L,veggie,20.25
2015-018323,11/8/2015,19:05:22,ital_supr,L,supreme,20.75
2015-018323,11/8/2015,19:05:22,prsc_argla,S,supreme,12.5
2015-018323,11/8/2015,19:05:22,ckn_alfredo,M,chicken,16.75
2015-018324,11/8/2015,19:38:13,ital_veggie,S,veggie,12.75
2015-018325,11/8/2015,21:40:48,thai_ckn,L,chicken,20.75
2015-018326,11/8/2015,21:59:54,big_meat,S,classic,12
2015-018326,11/8/2015,21:59:54,spicy_ital,L,supreme,20.75
2015-018326,11/8/2015,21:59:54,the_greek,S,classic,12
2015-018326,11/8/2015,21:59:54,ckn_pesto,L,chicken,20.75
2015-018327,11/8/2015,22:24:03,peppr_salami,L,supreme,20.75
2015-018327,11/8/2015,22:24:03,cali_ckn,L,chicken,20.75
2015-018327,11/8/2015,22:24:03,thai_ckn,L,chicken,20.75
2015-018328,11/9/2015,11:31:44,the_greek,XL,classic,25.5
2015-018329,11/9/2015,11:45:34,bbq_ckn,L,chicken,20.75
2015-018330,11/9/2015,11:45:39,spicy_ital,M,supreme,16.5
2015-018331,11/9/2015,11:54:18,the_greek,S,classic,12
2015-018332,11/9/2015,11:59:53,sicilian,S,supreme,12.25
2015-018333,11/9/2015,12:06:33,calabrese,M,supreme,16.25
2015-018333,11/9/2015,12:06:33,hawaiian,S,classic,10.5
2015-018333,11/9/2015,12:06:33,veggie_veg,M,veggie,16
2015-018333,11/9/2015,12:06:33,bbq_ckn,S,chicken,12.75
2015-018334,11/9/2015,12:19:50,pepperoni,M,classic,12.5
2015-018335,11/9/2015,12:20:39,five_cheese,L,veggie,18.5
2015-018336,11/9/2015,12:26:23,green_garden,S,veggie,12
2015-018336,11/9/2015,12:26:23,four_cheese,M,veggie,14.75
2015-018336,11/9/2015,12:26:23,cali_ckn,L,chicken,20.75
2015-018337,11/9/2015,12:33:39,spinach_supr,S,supreme,12.5
2015-018338,11/9/2015,12:37:16,veggie_veg,S,veggie,12
2015-018338,11/9/2015,12:37:16,big_meat,S,classic,12
2015-018339,11/9/2015,12:45:12,spinach_fet,L,veggie,20.25
2015-018339,11/9/2015,12:45:12,the_greek,M,classic,16
2015-018339,11/9/2015,12:45:12,hawaiian,L,classic,16.5
2015-018339,11/9/2015,12:45:12,pep_msh_pep,S,classic,11
2015-018339,11/9/2015,12:45:12,spicy_ital,L,supreme,20.75
2015-018340,11/9/2015,12:49:43,cali_ckn,L,chicken,20.75
2015-018340,11/9/2015,12:49:43,sicilian,M,supreme,16.25
2015-018340,11/9/2015,12:49:43,pepperoni,M,classic,12.5
2015-018340,11/9/2015,12:49:43,hawaiian,M,classic,13.25
2015-018341,11/9/2015,13:00:32,spicy_ital,L,supreme,20.75
2015-018342,11/9/2015,13:01:07,bbq_ckn,L,chicken,20.75
2015-018342,11/9/2015,13:01:07,brie_carre,S,supreme,23.65
2015-018342,11/9/2015,13:01:07,southw_ckn,L,chicken,20.75
2015-018342,11/9/2015,13:01:07,hawaiian,M,classic,13.25
2015-018342,11/9/2015,13:01:07,ital_cpcllo,L,classic,20.5
2015-018342,11/9/2015,13:01:07,sicilian,L,supreme,20.25
2015-018342,11/9/2015,13:01:07,spin_pesto,L,veggie,20.75
2015-018342,11/9/2015,13:01:07,southw_ckn,L,chicken,20.75
2015-018342,11/9/2015,13:01:07,spin_pesto,M,veggie,16.5
2015-018343,11/9/2015,13:07:24,soppressata,M,supreme,16.5
2015-018343,11/9/2015,13:07:24,mexicana,L,veggie,20.25
2015-018343,11/9/2015,13:07:24,five_cheese,L,veggie,18.5
2015-018344,11/9/2015,13:11:01,prsc_argla,M,supreme,16.5
2015-018344,11/9/2015,13:11:01,hawaiian,M,classic,13.25
2015-018344,11/9/2015,13:11:01,prsc_argla,M,supreme,16.5
2015-018344,11/9/2015,13:11:01,ital_cpcllo,L,classic,20.5
2015-018344,11/9/2015,13:11:01,five_cheese,L,veggie,18.5
2015-018344,11/9/2015,13:11:01,five_cheese,L,veggie,18.5
2015-018345,11/9/2015,13:13:10,ital_cpcllo,L,classic,20.5
2015-018345,11/9/2015,13:13:10,ckn_pesto,L,chicken,20.75
2015-018345,11/9/2015,13:13:10,hawaiian,S,classic,10.5
2015-018345,11/9/2015,13:13:10,southw_ckn,S,chicken,12.75
2015-018345,11/9/2015,13:13:10,soppressata,L,supreme,20.75
2015-018345,11/9/2015,13:13:10,green_garden,M,veggie,16
2015-018345,11/9/2015,13:13:10,spinach_fet,L,veggie,20.25
2015-018345,11/9/2015,13:13:10,sicilian,M,supreme,16.25
2015-018345,11/9/2015,13:13:10,big_meat,S,classic,12
2015-018345,11/9/2015,13:13:10,big_meat,S,classic,12
2015-018345,11/9/2015,13:13:10,hawaiian,M,classic,13.25
2015-018345,11/9/2015,13:13:10,thai_ckn,M,chicken,16.75
2015-018346,11/9/2015,13:16:31,hawaiian,S,classic,10.5
2015-018347,11/9/2015,13:18:06,bbq_ckn,L,chicken,20.75
2015-018348,11/9/2015,13:32:23,ckn_pesto,S,chicken,12.75
2015-018348,11/9/2015,13:32:23,cali_ckn,M,chicken,16.75
2015-018348,11/9/2015,13:32:23,ckn_pesto,L,chicken,20.75
2015-018348,11/9/2015,13:32:23,ital_cpcllo,L,classic,20.5
2015-018349,11/9/2015,13:48:16,napolitana,S,classic,12
2015-018349,11/9/2015,13:48:16,big_meat,S,classic,12
